SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2018,NPOPCHG_2018,BIRTHS2018,DEATHS2018,NATURALINC2018,INTERNATIONALMIG2018,DOMESTICMIG2018,NETMIG2018,RESIDUAL2018,GQESTIMATES2018,RBIRTH2018,RDEATH2018,RNATURALINC2018,RINTERNATIONALMIG2018,RDOMESTICMIG2018,RNETMIG2018
50,3,7,48,33,Texas,Borden County,648,-22,6,6,0,0,-22,-22,0,0,9.104704097,9.104704097,0,0,-33.38391502,-33.38391502
50,3,7,48,35,Texas,Bosque County,18691,373,205,247,-42,6,409,415,0,330,11.07838634,13.34810452,-2.269718177,0.324245454,22.10273177,22.42697722
50,3,7,48,37,Texas,Bowie County,94324,347,1187,1045,142,98,113,211,-6,6203,12.6074742,11.09925067,1.508223536,1.040886666,1.200206053,2.241092719
50,3,7,48,39,Texas,Brazoria County,370200,7500,4817,2503,2314,700,4486,5186,0,10445,13.14504025,6.830399782,6.314640469,1.910219675,12.24177923,14.15199891
50,3,7,48,41,Texas,Brazos County,226758,3186,2736,1069,1667,1607,-90,1517,2,14246,12.1510892,4.747629516,7.403459685,7.136988431,-0.399706882,6.737281549
50,3,7,48,43,Texas,Brewster County,9267,-63,96,71,25,1,-87,-86,-2,44,10.32424585,7.635640157,2.688605689,0.107544228,-9.356347798,-9.24880357
50,3,7,48,45,Texas,Briscoe County,1516,-2,12,10,2,2,-6,-4,0,0,7.910349374,6.591957812,1.318391562,1.318391562,-3.955174687,-2.636783125
50,3,7,48,47,Texas,Brooks County,7114,-39,105,75,30,46,-116,-70,1,52,14.71928226,10.51377304,4.205509217,6.448447466,-16.26130231,-9.81285484
50,3,7,48,49,Texas,Brown County,37924,54,396,466,-70,36,90,126,-2,1670,10.44937594,12.29648785,-1.847111909,0.949943267,2.374858168,3.324801436
50,3,7,48,51,Texas,Burleson County,18389,321,214,223,-9,36,292,328,2,180,11.73985792,12.23359026,-0.493732342,1.974929369,16.01887155,17.99380092
50,3,7,48,53,Texas,Burnet County,47542,888,506,486,20,5,858,863,5,1161,10.74355599,10.31890951,0.424646482,0.106161621,18.21733407,18.32349569
50,3,7,48,55,Texas,Caldwell County,43247,822,568,344,224,35,564,599,-1,3348,13.25987487,8.030628443,5.229246428,0.817069754,13.16649547,13.98356523
50,3,7,48,57,Texas,Calhoun County,21561,-209,272,219,53,56,-317,-261,-1,249,12.55452217,10.1082366,2.446285569,2.584754564,-14.63155708,-12.04680252
50,3,7,48,59,Texas,Callahan County,13994,26,159,183,-24,7,43,50,0,73,11.37257707,13.08919248,-1.716615407,0.500679494,3.075602604,3.576282097
50,3,7,48,61,Texas,Cameron County,423908,727,6547,2769,3778,508,-3566,-3058,7,3376,15.45764377,6.537683762,8.919960004,1.199401716,-8.41942228,-7.220020565
50,3,7,48,63,Texas,Camp County,13033,159,175,125,50,32,78,110,-1,65,13.5098622,9.649901571,3.859960628,2.470374802,6.02153858,8.491913383
50,3,7,48,65,Texas,Carson County,6005,-5,48,69,-21,1,16,17,-1,25,7.990012484,11.48564295,-3.495630462,0.166458593,2.663337495,2.829796088
50,3,7,48,67,Texas,Cass County,30119,139,316,435,-119,14,247,261,-3,354,10.51598196,14.47611441,-3.960132448,0.465897935,8.219770712,8.685668647
50,3,7,48,69,Texas,Castro County,7665,-95,104,50,54,44,-195,-151,2,70,13.48460292,6.482982172,7.001620746,5.705024311,-25.28363047,-19.57860616
50,3,7,48,71,Texas,Chambers County,42454,1055,565,264,301,94,660,754,0,228,13.47596389,6.29673357,7.17923032,2.242018771,15.74183392,17.9838527
50,3,7,48,73,Texas,Cherokee County,52592,410,734,564,170,29,212,241,-1,2851,14.01110963,10.76602974,3.245079886,0.553572451,4.046805505,4.600377956
50,3,7,48,75,Texas,Childress County,7291,10,79,55,24,4,-17,-13,-1,1690,10.84271205,7.54872358,3.293988471,0.548998079,-2.333241834,-1.784243755
50,3,7,48,77,Texas,Clay County,10456,-39,88,127,-39,9,-7,2,-2,70,8.400553673,12.12352632,-3.72297265,0.859147535,-0.66822586,0.190921674
50,3,7,48,79,Texas,Cochran County,2836,-17,37,6,31,15,-63,-48,0,78,13.00755845,2.109333802,10.89822464,5.273334505,-22.14800492,-16.87467042
50,3,7,48,81,Texas,Coke County,3370,67,37,48,-11,0,77,77,1,35,11.08946501,14.38633298,-3.296867975,0,23.07807583,23.07807583
50,3,7,48,83,Texas,Coleman County,8397,-18,78,119,-41,6,18,24,-1,53,9.279086367,14.15655484,-4.877468475,0.713775874,2.141327623,2.855103498
50,3,7,48,85,Texas,Collin County,1005146,33753,11160,4741,6419,5482,21795,27277,57,4394,11.29246628,4.797274428,6.495191848,5.547069904,22.05370094,27.60077084
50,3,7,48,87,Texas,Collingsworth County,2962,-16,30,23,7,1,-24,-23,0,54,10.1010101,7.744107744,2.356902357,0.336700337,-8.080808081,-7.744107744
50,3,7,48,89,Texas,Colorado County,21217,-11,270,261,9,51,-70,-19,-1,329,12.72234657,12.29826835,0.424078219,2.403109907,-3.298386147,-0.89527624
50,3,7,48,91,Texas,Comal County,148373,7583,1549,1179,370,148,7028,7176,37,1186,10.71368052,8.15457026,2.55911026,1.023644104,48.6092619,49.63290601
50,3,7,48,93,Texas,Comanche County,13534,-13,139,184,-45,12,22,34,-2,150,10.2654998,13.58886304,-3.323363244,0.886230198,1.624755364,2.510985562
50,3,7,48,95,Texas,Concho County,4276,-35,20,34,-14,30,-50,-20,-1,1629,4.658204262,7.918947246,-3.260742984,6.987306393,-11.64551066,-4.658204262
50,3,7,48,97,Texas,Cooke County,40574,590,563,411,152,50,388,438,0,631,13.97750689,10.2038283,3.773678592,1.241341642,9.632811142,10.87415278
50,3,7,48,99,Texas,Coryell County,74808,-75,927,469,458,42,-574,-532,-1,12095,12.38551416,6.266241791,6.119272368,0.561155981,-7.669131745,-7.107975763
50,3,7,48,101,Texas,Cottle County,1389,8,14,13,1,0,7,7,0,0,10.10830325,9.386281588,0.722021661,0,5.054151625,5.054151625
50,3,7,48,103,Texas,Crane County,4794,81,69,24,45,11,26,37,-1,87,14.51562007,5.048911329,9.466708741,2.314084359,5.469653939,7.783738298
50,3,7,48,105,Texas,Crockett County,3499,-56,32,28,4,9,-69,-60,0,40,9.072866459,7.938758151,1.134108307,2.551743692,-19.5633683,-17.01162461
50,3,7,48,107,Texas,Crosby County,5779,-93,69,60,9,1,-104,-103,1,62,11.84447687,10.2995451,1.544931766,0.171659085,-17.85254485,-17.68088576
50,3,7,48,109,Texas,Culberson County,2204,-33,32,14,18,0,-52,-52,1,12,14.41116866,6.304886287,8.106282369,0,-23.41814907,-23.41814907
50,3,7,48,111,Texas,Dallam County,7200,-11,151,40,111,34,-157,-123,1,39,20.956214,5.551314968,15.40489904,4.718617723,-21.78891125,-17.07029353
50,3,7,48,113,Texas,Dallas County,2637772,14973,40055,17009,23046,14336,-22365,-8029,-44,32325,15.2283849,6.466598398,8.761786506,5.450358906,-8.50287925,-3.052520344
50,3,7,48,115,Texas,Dawson County,12619,-147,175,132,43,17,-207,-190,0,1347,13.78766988,10.39984243,3.387827457,1.339373646,-16.30884381,-14.96947016
50,3,7,48,117,Texas,Deaf Smith County,18760,-91,333,162,171,8,-269,-261,-1,348,17.70758555,8.614501077,9.09308447,0.425407461,-14.30432586,-13.8789184
50,3,7,48,119,Texas,Delta County,5349,63,67,56,11,0,53,53,-1,53,12.59990597,10.53126469,2.068641279,0,9.967089798,9.967089798
50,3,7,48,121,Texas,Denton County,859064,23734,10227,4106,6121,2425,15094,17519,94,11477,12.07157249,4.846570514,7.225001977,2.862380296,17.81639926,20.67877955
50,3,7,48,123,Texas,DeWitt County,20187,-21,231,222,9,15,-43,-28,-2,1833,11.43705904,10.99145934,0.445599703,0.742666172,-2.128976358,-1.386310187
50,3,7,48,125,Texas,Dickens County,2249,42,20,17,3,4,36,40,-1,315,8.976660682,7.63016158,1.346499102,1.795332136,16.15798923,17.95332136
50,3,7,48,127,Texas,Dimmit County,10308,-38,131,74,57,22,-118,-96,1,94,12.68519415,7.165682192,5.519511959,2.130337949,-11.42635809,-9.296020141
50,3,7,48,129,Texas,Donley County,3319,-32,33,43,-10,3,-25,-22,0,226,9.895052474,12.89355322,-2.99850075,0.899550225,-7.496251874,-6.596701649
50,3,7,48,131,Texas,Duval County,11212,-60,143,145,-2,9,-66,-57,-1,663,12.72015656,12.89806084,-0.177904287,0.800569294,-5.870841487,-5.070272194
50,3,7,48,133,Texas,Eastland County,18322,-20,215,247,-32,10,2,12,0,816,11.72812568,13.47370718,-1.745581497,0.545494218,0.109098844,0.654593061
50,3,7,48,135,Texas,Ector County,162124,4951,2713,1253,1460,320,3156,3476,15,2805,16.99358278,7.848492156,9.145090621,2.004403424,19.76842877,21.77283219
50,3,7,48,137,Texas,Edwards County,1928,-13,19,15,4,1,-19,-18,1,5,9.821659344,7.753941587,2.067717757,0.516929439,-9.821659343,-9.304729904
50,3,7,48,139,Texas,Ellis County,179436,5800,2276,1352,924,135,4727,4862,14,1656,12.89255449,7.658494585,5.234059909,0.764716545,26.77640821,27.54112476
50,3,7,48,141,Texas,El Paso County,840758,213,12426,5500,6926,1538,-8265,-6727,14,16458,14.78139277,6.542544681,8.238848084,1.829533404,-9.831660325,-8.002126922
50,3,7,48,143,Texas,Erath County,42446,584,489,362,127,10,444,454,3,3894,11.60032263,8.587559899,3.012762727,0.237225412,10.53280827,10.77003369
50,3,7,48,145,Texas,Falls County,17335,-68,211,165,46,11,-123,-112,-2,1940,12.14807991,9.499683344,2.648396569,0.633312223,-7.081582129,-6.448269906
50,3,7,48,147,Texas,Fannin County,35286,714,363,435,-72,47,738,785,1,3091,10.39251052,12.45383492,-2.061324401,1.345586762,21.12857511,22.47416187
50,3,7,48,149,Texas,Fayette County,25349,173,223,319,-96,22,248,270,-1,402,8.827313211,12.62741217,-3.800098961,0.870856012,9.816922316,10.68777833
50,3,7,48,151,Texas,Fisher County,3839,-65,37,43,-6,9,-68,-59,0,22,9.557019243,11.10680615,-1.549786904,2.324680357,-17.56425158,-15.23957123
50,3,7,48,153,Texas,Floyd County,5837,-27,79,44,35,9,-71,-62,0,34,13.50311939,7.520724724,5.982394667,1.538330057,-12.1357149,-10.59738484
50,3,7,48,155,Texas,Foard County,1200,-6,11,13,-2,0,-5,-5,1,31,9.143807149,10.80631754,-1.662510391,0,-4.156275977,-4.156275977
50,3,7,48,157,Texas,Fort Bend County,787858,21722,9935,3627,6308,5479,9952,15431,-17,5117,12.78640716,4.667971691,8.118435464,7.051507277,12.80828626,19.85979354
50,3,7,48,159,Texas,Franklin County,10766,-14,107,123,-16,-5,8,3,-1,94,9.932238002,11.41743247,-1.485194468,-0.464123271,0.742597234,0.278473963
50,3,7,48,161,Texas,Freestone County,19808,154,201,196,5,14,137,151,-2,1615,10.18701536,9.933607014,0.253408342,0.709543358,6.943388576,7.652931935
50,3,7,48,163,Texas,Frio County,19816,252,245,144,101,177,-27,150,1,3381,12.4428644,7.313357034,5.129507364,8.989334688,-1.371254444,7.618080244
50,3,7,48,165,Texas,Gaines County,20901,266,439,112,327,105,-167,-62,1,80,21.13828968,5.392912173,15.7453775,5.055855162,-8.041217257,-2.985362096
50,3,7,48,167,Texas,Galveston County,337890,3586,4121,2943,1178,543,1869,2412,-4,4990,12.26134122,8.756400682,3.504940538,1.615605019,5.560894623,7.176499642
50,3,7,48,169,Texas,Garza County,6578,19,59,40,19,47,-48,-1,1,2129,8.982263835,6.089670397,2.892593438,7.155362716,-7.307604476,-0.15224176
50,3,7,48,171,Texas,Gillespie County,26804,274,263,380,-117,31,361,392,-1,309,9.86237672,14.24982188,-4.387445157,1.162485469,13.53733078,14.69981625
50,3,7,48,173,Texas,Glasscock County,1388,28,15,8,7,9,11,20,1,0,10.91703057,5.822416303,5.094614265,6.550218341,8.005822416,14.55604076
50,3,7,48,175,Texas,Goliad County,7584,36,76,63,13,-3,26,23,0,90,10.04493788,8.326724822,1.718213058,-0.396510706,3.436426117,3.039915411
50,3,7,48,177,Texas,Gonzales County,20826,30,289,210,79,-15,-34,-49,0,312,13.88688674,10.09081736,3.796069386,-0.720772668,-1.633751381,-2.35452405
50,3,7,48,179,Texas,Gray County,21895,-226,274,257,17,2,-245,-243,0,1788,12.45001818,11.67757179,0.772446383,0.090876045,-11.13231552,-11.04143948
50,3,7,48,181,Texas,Grayson County,133991,2777,1595,1434,161,164,2446,2610,6,2300,12.02843084,10.81427575,1.214155088,1.236779095,18.44610773,19.68288682
50,3,7,48,183,Texas,Gregg County,123707,584,1666,1324,342,150,98,248,-6,4074,13.49916947,10.72803144,2.77113803,1.215411417,0.794068792,2.009480209
50,3,7,48,185,Texas,Grimes County,28360,383,329,245,84,16,282,298,1,2911,11.67971316,8.697658732,2.982054423,0.568010366,10.0111827,10.57919307
50,3,7,48,187,Texas,Guadalupe County,163694,3853,1868,1094,774,101,2968,3069,10,1915,11.54743691,6.762792279,4.784644629,0.624352852,18.34731946,18.97167231
50,3,7,48,189,Texas,Hale County,33830,-214,420,291,129,26,-370,-344,1,2754,12.37587294,8.574711966,3.801160975,0.766125468,-10.90255473,-10.13642927
50,3,7,48,191,Texas,Hall County,3028,-31,18,35,-17,1,-16,-15,1,43,5.91424347,11.49991786,-5.585674388,0.328569082,-5.257105306,-4.928536225
50,3,7,48,193,Texas,Hamilton County,8484,90,90,123,-33,7,116,123,0,216,10.66477071,14.57518663,-3.910415926,0.829482166,13.74570447,14.57518663
50,3,7,48,195,Texas,Hansford County,5463,-20,67,39,28,24,-73,-49,1,70,12.24191486,7.125890736,5.116024118,4.38516353,-13.33820574,-8.953042207
50,3,7,48,197,Texas,Hardeman County,3922,-42,32,38,-6,5,-40,-35,-1,21,8.115647984,9.637331981,-1.521683997,1.268069998,-10.14455998,-8.876489982
50,3,7,48,199,Texas,Hardin County,57207,48,714,571,143,8,-101,-93,-2,411,12.48622843,9.985485197,2.500743228,0.139901719,-1.766259203,-1.626357484
50,3,7,48,201,Texas,Harris County,4698619,34460,70034,27998,42036,35952,-43669,-7717,141,48643,14.96008984,5.98070359,8.979386246,7.679771965,-9.32821434,-1.648442375
50,3,7,48,203,Texas,Harrison County,66726,186,797,679,118,68,5,73,-5,1250,11.96104033,10.19014602,1.770894302,1.02051536,0.075037894,1.095553254
50,3,7,48,205,Texas,Hartley County,5619,-102,65,23,42,17,-162,-145,1,1122,11.4638448,4.05643739,7.407407407,2.998236332,-28.57142857,-25.57319224
50,3,7,48,207,Texas,Haskell County,5813,30,42,62,-20,64,-15,49,1,524,7.243877199,10.69334253,-3.449465333,11.03828907,-2.587099,8.451190066
50,3,7,48,209,Texas,Hays County,222631,8354,2668,1115,1553,254,6506,6760,41,7788,12.21309749,5.104049365,7.109048129,1.162716178,29.78201361,30.94472978
50,3,7,48,211,Texas,Hemphill County,3825,-120,45,35,10,3,-133,-130,0,13,11.58301158,9.009009009,2.574002574,0.772200772,-34.23423423,-33.46203346
50,3,7,48,213,Texas,Henderson County,82299,1238,910,1123,-213,64,1383,1447,4,1238,11.1410382,13.74877571,-2.607737512,0.783545544,16.93192948,17.71547502
50,3,7,48,215,Texas,Hidalgo County,865939,7616,14568,4583,9985,1190,-3560,-2370,1,7384,16.89766404,5.315897468,11.58176658,1.380300674,-4.129302855,-2.749002182
50,3,7,48,217,Texas,Hill County,36354,535,404,407,-3,26,513,539,-1,751,11.19532235,11.27845593,-0.083133582,0.720491042,14.21584249,14.93633353
50,3,7,48,219,Texas,Hockley County,22980,-15,276,214,62,5,-81,-76,-1,807,12.00652529,9.309407287,2.697117999,0.217509516,-3.52365416,-3.306144644
50,3,7,48,221,Texas,Hood County,60537,2383,625,680,-55,54,2372,2426,12,691,10.53154831,11.45832456,-0.926776251,0.909925774,39.96933213,40.87925791
50,3,7,48,223,Texas,Hopkins County,36810,317,441,416,25,1,291,292,0,443,12.0322497,11.35014938,0.682100323,0.027284013,7.939647763,7.966931776
50,3,7,48,225,Texas,Houston County,23169,53,244,309,-65,20,99,119,-1,2769,10.54337258,13.3520579,-2.808685319,0.864210868,4.277843794,5.142054661
50,3,7,48,227,Texas,Howard County,36459,261,443,354,89,113,61,174,-2,6066,12.19428273,9.744415542,2.449867184,3.110505526,1.679122452,4.789627978
50,3,7,48,229,Texas,Hudspeth County,4795,195,37,21,16,66,112,178,1,86,7.876530069,4.470463012,3.406067057,14.05002661,23.8424694,37.89249601
50,3,7,48,231,Texas,Hunt County,96493,2566,1201,989,212,108,2238,2346,8,2521,12.6142212,10.38756433,2.226656864,1.134334629,23.50593425,24.64026888
50,3,7,48,233,Texas,Hutchinson County,21198,-164,286,217,69,10,-246,-236,3,259,13.43984962,10.19736842,3.242481203,0.469924812,-11.56015038,-11.09022556
50,3,7,48,235,Texas,Irion County,1522,11,15,8,7,0,4,4,0,0,9.891196835,5.275304979,4.615891856,0,2.637652489,2.637652489
50,3,7,48,237,Texas,Jack County,8843,22,94,68,26,-5,2,-3,-1,1121,10.64311594,7.699275362,2.94384058,-0.566123188,0.226449275,-0.339673913
50,3,7,48,239,Texas,Jackson County,14874,56,210,136,74,17,-34,-17,-1,233,14.1452243,9.160716691,4.984507612,1.145089586,-2.290179173,-1.145089586
50,3,7,48,241,Texas,Jasper County,35872,322,420,413,7,-9,326,317,-2,940,11.76108202,11.56506399,0.196018034,-0.252023186,9.128839853,8.876816667
50,3,7,48,243,Texas,Jeff Davis County,2252,-19,17,20,-3,4,-20,-16,0,87,7.517134645,8.843687818,-1.326553173,1.768737564,-8.843687818,-7.074950254
50,3,7,48,245,Texas,Jefferson County,255001,-1590,3494,2612,882,823,-3310,-2487,15,16256,13.65932227,10.2112621,3.448060173,3.217407622,-12.93999906,-9.72259144
50,3,7,48,247,Texas,Jim Hogg County,5248,3,75,52,23,33,-54,-21,1,16,14.29524445,9.911369484,4.383874964,6.289907557,-10.292576,-4.002668446
50,3,7,48,249,Texas,Jim Wells County,40822,-108,549,390,159,57,-325,-268,1,354,13.43086408,9.541050984,3.889813093,1.394461298,-7.95087582,-6.556414522
50,3,7,48,251,Texas,Johnson County,171361,4260,2161,1409,752,10,3493,3503,5,2660,12.76952804,8.325897737,4.443630304,0.059090829,20.6404264,20.69951723
50,3,7,48,253,Texas,Jones County,19817,-35,164,172,-8,7,-32,-25,-2,5174,8.268421185,8.671758804,-0.403337619,0.352920416,-1.613350475,-1.260430059
50,3,7,48,255,Texas,Karnes County,15650,134,179,142,37,91,6,97,0,3012,11.48687673,9.112494385,2.37438234,5.839697106,0.385034974,6.22473208
50,3,7,48,257,Texas,Kaufman County,128622,5777,1745,996,749,70,4940,5010,18,1302,13.87856061,7.921516541,5.957044065,0.55673309,39.28944951,39.8461826
50,3,7,48,259,Texas,Kendall County,45641,1657,394,386,8,76,1568,1644,5,548,8.792189679,8.613668061,0.178521618,1.69595537,34.9902371,36.68619247
50,3,7,48,261,Texas,Kenedy County,442,20,4,0,4,8,7,15,1,0,9.259259259,0,9.259259259,18.51851852,16.2037037,34.72222222
50,3,7,48,263,Texas,Kent County,726,-34,6,12,-6,0,-29,-29,1,53,8.075370121,16.15074024,-8.075370121,0,-39.03095559,-39.03095559
50,3,7,48,265,Texas,Kerr County,52405,555,546,733,-187,35,706,741,1,1971,10.47431778,14.0616757,-3.58735792,0.671430627,13.54371493,14.21514556
50,3,7,48,267,Texas,Kimble County,4362,-44,43,58,-15,0,-27,-27,-2,41,9.808394161,13.22992701,-3.421532847,0,-6.158759124,-6.158759124
50,3,7,48,269,Texas,King County,277,-12,3,0,3,0,-15,-15,0,0,10.60070671,0,10.60070671,0,-53.00353357,-53.00353357
50,3,7,48,271,Texas,Kinney County,3767,-8,34,34,0,41,-49,-8,0,334,9.016176081,9.016176081,0,10.87244763,-12.99390082,-2.121453195
50,3,7,48,273,Texas,Kleberg County,31129,-23,402,261,141,117,-283,-166,2,1691,12.90923396,8.381368315,4.527865641,3.757165107,-9.087843805,-5.330678698
50,3,7,48,275,Texas,Knox County,3653,-30,37,48,-11,4,-23,-19,0,99,10.087241,13.08615049,-2.998909487,1.090512541,-6.27044711,-5.179934569
50,3,7,48,277,Texas,Lamar County,49728,131,645,662,-17,9,142,151,-3,681,12.98766675,13.32997735,-0.342310597,0.181223257,2.859300277,3.040523534
50,3,7,48,279,Texas,Lamb County,13158,-40,177,126,51,10,-102,-92,1,185,13.4314767,9.561390196,3.870086508,0.758840492,-7.740173016,-6.981332524
50,3,7,48,281,Texas,Lampasas County,21229,310,217,194,23,20,264,284,3,227,10.2970485,9.205656259,1.091392237,0.949036728,12.52728481,13.47632153
50,3,7,48,283,Texas,La Salle County,7531,-36,85,42,43,29,-109,-80,1,1634,11.25976951,5.563650815,5.696118691,3.84156842,-14.43899854,-10.59743012
50,3,7,48,285,Texas,Lavaca County,20110,91,234,256,-22,6,110,116,-3,415,11.6623888,12.7588527,-1.096463904,0.29903561,5.48231952,5.78135513
50,3,7,48,287,Texas,Lee County,17144,5,197,146,51,-6,-39,-45,-1,497,11.4925765,8.517340956,2.97523554,-0.350027711,-2.275180118,-2.625207829
50,3,7,48,289,Texas,Leon County,17270,21,209,207,2,3,18,21,-2,104,12.10927315,11.99339494,0.115878212,0.173817318,1.042903908,1.216721226
50,3,7,48,291,Texas,Liberty County,86323,2514,1128,821,307,70,2140,2210,-3,5093,13.26029201,9.651329556,3.608962453,0.822890462,25.15693697,25.97982743
50,3,7,48,293,Texas,Limestone County,23519,2,288,261,27,34,-57,-23,-2,1598,12.24593928,11.09788247,1.148056808,1.445701165,-2.423675483,-0.977974318
50,3,7,48,295,Texas,Lipscomb County,3355,-21,40,30,10,9,-40,-31,0,39,11.88530679,8.913980092,2.971326697,2.674194028,-11.88530679,-9.211112762
50,3,7,48,297,Texas,Live Oak County,12166,-19,130,113,17,19,-54,-35,-1,1120,10.67717958,9.280933021,1.396246561,1.560510862,-4.435136134,-2.874625272
50,3,7,48,299,Texas,Llano County,21646,441,175,334,-159,4,593,597,3,137,8.16783739,15.58890108,-7.421063686,0.186693426,27.67730041,27.86399384
50,3,7,48,301,Texas,Loving County,152,16,4,0,4,0,10,10,2,0,27.77777778,0,27.77777778,0,69.44444444,69.44444444
50,3,7,48,303,Texas,Lubbock County,307412,2537,4160,2601,1559,421,559,980,-2,11731,13.5883989,8.496015757,5.092383147,1.375172101,1.825941103,3.201113203
50,3,7,48,305,Texas,Lynn County,5877,36,84,48,36,1,0,1,-1,42,14.33691756,8.192524322,6.144393241,0.17067759,0,0.17067759
50,3,7,48,307,Texas,McCulloch County,7987,27,84,111,-27,5,49,54,0,99,10.53489685,13.92111369,-3.386216843,0.627077193,6.145356493,6.772433687
50,3,7,48,309,Texas,McLennan County,254607,3460,3455,2221,1234,376,1850,2226,0,8432,13.66276886,8.782926087,4.879842769,1.486888883,7.315809662,8.802698545
